X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,STATION_ID,STATION_NAME,DATA_BEGIN_DATE,DATA_END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION,ID_CAT,SNOW
-10513640.5524448,5055826.01666152,76927,19c5a08b-cfe1-4b4a-bdaa-c1118e26469d,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00133438,"GREENFIELD, IA US",1893/01/01 05:00:00+00,2021/03/15 04:00:00+00,Iowa,United States,41.29415,-94.44564,401.1,1,
-10353057.7341959,4935209.98707056,77000,efcb44fc-5835-4560-9473-ca30f5caecb4,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00238523,"UNIONVILLE, MO US",1893/02/25 05:00:00+00,2020/09/17 04:00:00+00,Missouri,United States,40.475,-93.0031,323.1,1,
-10242751.2507688,5395420.63228085,77139,4b2f3689-d17e-4f85-8c1d-6e3d8bfddb78,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00213520,"HARMONY, MN US",1939/09/01 04:00:00+00,2020/09/30 04:00:00+00,Minnesota,United States,43.5458,-92.0122,411.5,1,
-10716872.0940065,4504303.83908791,78224,61ad0a9c-d07a-47ac-87c1-a0a3b33fb4ea,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00143822,"HOWARD, KS US",1907/03/01 05:00:00+00,2021/03/16 04:00:00+00,Kansas,United States,37.4663,-96.2713,307.8,1,
-9631518.19072114,4746655.03414684,78249,19f94621-07da-4834-b0a4-e64e4a0b44a5,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",1895/11/15 05:00:00+00,2020/12/31 05:00:00+00,Indiana,United States,39.1742,-86.5214,253,1,
-9281440.65607445,4770750.42188284,79278,95fd23a9-87d2-429e-b476-27b0b83735fd,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00333356,"GREENFIELD WWTP, OH US",1893/01/01 05:00:00+00,2021/03/09 05:00:00+00,Ohio,United States,39.3418,-83.3766,261.5,1,
-10540096.7426268,5327571.18199108,79398,95d4f512-f557-4739-90a5-9c2c29ab80e6,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00132689,"EMMETSBURG, IA US",1893/01/01 05:00:00+00,2020/10/31 04:00:00+00,Iowa,United States,43.1024,-94.6833,373.4,1,
-10160686.522156,4975124.9270425,80906,138d6adf-c44b-4c63-bd3d-a159483dab77,2021/03/19 16:53:25.056+00,ncei_noaa,2021/03/19 16:53:25.056+00,ncei_noaa,GHCND:USC00130389,"AUGUSTA, IA US",1936/12/01 05:00:00+00,2021/03/15 04:00:00+00,Iowa,United States,40.7472,-91.275,191.7,1,
-10135242.2261454,4786564.51182141,81358,0ffd01ac-1b4d-4c5b-b283-8fc00c7c0a28,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00235098,"LOUISIANA, MO US",1938/03/30 05:00:00+00,2021/03/16 04:00:00+00,Missouri,United States,39.45158,-91.04643,143.3,1,
-9757397.15771527,5478896.92196191,81419,275bc251-748a-404d-87ba-51b2004678d0,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00475017,"MANITOWOC, WI US",1893/01/01 05:00:00+00,2021/03/16 04:00:00+00,Wisconsin,United States,44.08688,-87.65219,178,1,
-9538224.66507202,5306900.05630294,82118,4a4fff49-c84a-4f91-a54a-1a32d19f4862,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00203327,"GRAND RAPIDS SUTRON, MI US",1905/02/01 05:00:00+00,2020/11/18 05:00:00+00,Michigan,United States,42.96667,-85.68333,178.6,1,
-9219290.98436457,5252539.89227197,82398,73036858-9f88-4e55-8c2c-66d75262752a,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USW00014804,"MOUNT CLEMENS ANG BASE, MI US",1896/08/01 05:00:00+00,2021/01/31 05:00:00+00,Michigan,United States,42.6083,-82.8183,176.8,1,
-10251834.9212176,5371431.57354416,82520,d9c88462-5ffa-44d6-942c-44c1363040c5,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00131954,"CRESCO 1 NE, IA US",1893/03/01 05:00:00+00,2020/04/15 04:00:00+00,Iowa,United States,43.3894,-92.0938,382.5,1,
-9118914.19951627,4842515.71631936,82844,0d70d983-71ff-423f-a193-ffcfc75afeab,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00336600,"PHILO 3 SW, OH US",1895/06/01 05:00:00+00,2013/11/24 05:00:00+00,Ohio,United States,39.8386,-81.9166,310.9,1,
-10590068.0620439,4376137.27238262,82950,e8a4d862-c698-4ae7-b51c-e4f4bd8d16fd,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00349203,"VINITA 2 N, OK US",1895/06/01 05:00:00+00,2012/03/20 04:00:00+00,Oklahoma,United States,36.5469,-95.1322,224,1,
-10334879.2613494,4640719.22858982,83447,96331202-5bfb-4779-b924-57f1afc28713,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00238603,"VERSAILLES, MO US",1895/03/01 05:00:00+00,2020/11/19 05:00:00+00,Missouri,United States,38.4326,-92.8398,305.7,1,
-8951044.40740002,4646575.78247345,83886,a53868d2-6224-4e8d-bd3e-e3e7f2c53761,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00469333,"WEBSTER SPRINGS, WV US",1902/01/01 05:00:00+00,2012/01/05 05:00:00+00,West Virginia,United States,38.4738,-80.4086,461.5,1,
-10218594.9212667,5358404.70571434,84627,316d6f6b-95fd-4d2a-b2b8-be972beb467d,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00132110,"DECORAH, IA US",1893/03/01 05:00:00+00,2021/03/16 04:00:00+00,Iowa,United States,43.3043,-91.7952,262.1,1,
-9292850.90388076,5355238.76660176,85382,c6c379e2-9681-4e6e-b029-807dcce72d4b,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00205488,"MILLINGTON 3 SE, MI US",1891/09/01 05:00:00+00,2021/02/28 05:00:00+00,Michigan,United States,43.2836,-83.4791,249.9,1,
-10377781.7931011,5378971.31532805,85444,e2af6619-66c6-408b-af42-9e1e310a7778,2021/03/19 16:53:54.239+00,ncei_noaa,2021/03/19 16:53:54.239+00,ncei_noaa,GHCND:USC00136103,"NORTHWOOD, IA US",1896/04/01 05:00:00+00,2021/03/03 05:00:00+00,Iowa,United States,43.4386,-93.2252,362.7,1,
-9343415.55618379,4587669.16576199,86035,a7bd2620-a09b-4d2f-a984-19231bd04f10,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00155640,"MOUNT STERLING, KY US",1892/12/01 05:00:00+00,2021/01/31 05:00:00+00,Kentucky,United States,38.05833,-83.93333,292.6,1,
-9634924.56713942,4705615.46486424,86052,458b3dc3-2e3b-4f6e-9705-4822dac6fef9,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00126580,"OOLITIC PURDUE EX FRM, IN US",1893/01/01 05:00:00+00,2020/12/31 05:00:00+00,Indiana,United States,38.88782,-86.552,198.7,1,
-9548061.96847342,5342371.97748572,86931,d2d58526-7681-40c2-9fd6-aecb614a44ac,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00204320,"KENT CITY 2 SW, MI US",1919/06/01 04:00:00+00,2021/03/05 05:00:00+00,Michigan,United States,43.1994,-85.7717,256,1,
-9377242.20985114,4888127.97377616,86950,9bd19878-df9d-4e96-8ad9-dceb214f99cd,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00336645,"PIQUA, OH US",1893/07/01 05:00:00+00,2021/01/30 05:00:00+00,Ohio,United States,40.1525,-84.2372,262.4,1,
-10097635.1625707,4827898.44961545,86977,464b9c90-4f0d-46dc-bd31-b2236b2b0413,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00113717,"GRIGGSVILLE, IL US",1893/01/01 05:00:00+00,2015/04/15 04:00:00+00,Illinois,United States,39.7377,-90.7086,191.4,1,
-9589962.62480801,4457493.96484688,86985,ece081f7-da94-47f7-a519-570b4cb17e37,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00155097,"MAMMOTH CAVE, KY US",1934/07/01 04:00:00+00,2021/03/16 04:00:00+00,Kentucky,United States,37.1318,-86.1481,231.6,1,
-9337690.3947723,4422741.43300602,87315,151b300e-4fd3-43c3-9b9f-8a455462d995,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00150381,"BARBOURVILLE, KY US",1936/07/01 04:00:00+00,2021/01/15 05:00:00+00,Kentucky,United States,36.8825,-83.8819,301.8,1,
-10530478.7386222,4738989.93706688,87578,ab49a019-916a-4257-a0d1-3d6955324d1f,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934/01/01 05:00:00+00,2021/03/16 04:00:00+00,Missouri,United States,39.1208,-94.5969,226.2,1,
-10210588.8234889,4813056.83276074,87592,d70b9ee6-b207-4c38-bc9e-ec813714f419,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00235708,"MONROE CITY, MO US",1901/08/01 05:00:00+00,2021/02/28 05:00:00+00,Missouri,United States,39.6351,-91.72328,225.9,1,
-9726473.7163678,4569894.71019996,88065,b9925216-7ee0-4e29-a36b-302dc197eccd,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00126151,"NEWBURGH LOCK AND DAM, KY US",1928/01/01 05:00:00+00,2021/03/01 05:00:00+00,Indiana,United States,37.9325,-87.3744,115.8,1,
-10065920.2396437,5251299.72792544,88470,f10bb018-6b31-4512-92dc-733d77108507,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00471913,"CUBA CITY, WI US",1927/07/01 04:00:00+00,2021/03/16 04:00:00+00,Wisconsin,United States,42.6001,-90.4237,296.6,1,
-9722121.12427778,4376164.98556018,88488,2b733fb6-b426-48a8-a17d-160f98c3523c,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00401790,"CLARKSVILLE SEWAGE PLANT, TN US",1890/05/01 05:00:00+00,2021/03/14 05:00:00+00,Tennessee,United States,36.5471,-87.3353,122.5,1,
-9754213.42027858,4722579.76387272,88780,dbae64a3-b050-43e1-8ed3-9dbce33b57d9,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00116558,"PALESTINE, IL US",1893/01/01 05:00:00+00,2020/04/11 04:00:00+00,Illinois,United States,39.00634,-87.62359,137.2,1,
-9219380.0399572,5376028.24820799,89219,17254976-3d31-4a03-8531-cd441122d1b3,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00207350,"SANDUSKY, MI US",1909/01/28 05:00:00+00,2016/06/30 04:00:00+00,Michigan,United States,43.4194,-82.8191,235.9,1,
-9285838.8891557,4714066.87347449,89610,b592569c-019c-4cb7-a671-bd3d96a39575,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00336493,"PEEBLES, OH US",1940/01/01 05:00:00+00,2021/01/31 05:00:00+00,Ohio,United States,38.94689,-83.41611,248.4,1,
-10407103.346976,4773284.07291759,89649,d3f5dedf-bde4-47b0-a41f-4cb407107729,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00231340,"CARROLLTON, MO US",1893/01/01 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,39.3594,-93.4886,214.9,1,
-10073545.6247631,4658441.29381116,89998,2eef37f7-b1b0-4b36-9bac-eb25960286e0,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00238561,"VALLEY PARK, MO US",1916/08/01 05:00:00+00,2015/08/23 04:00:00+00,Missouri,United States,38.5572,-90.4922,161.8,1,
-10438551.1031251,4635377.32827102,90249,09e0ed7f-d9c2-4708-8c19-6603fc0dceda,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00231711,"CLINTON, MO US",1906/10/01 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,38.395,-93.7711,234.7,1,
-9352596.07458951,5148449.8241107,90324,1b5aae84-312c-4843-afa1-bbef34620520,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00200032,"ADRIAN 2 NNE, MI US",1887/07/03 05:00:00+00,2021/03/14 05:00:00+00,Michigan,United States,41.9163,-84.0158,231.6,1,
-10367518.1360499,4782704.48830502,90418,7aca53f6-e306-4da1-8d60-d3df049da88d,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00231037,"BRUNSWICK, MO US",1893/01/01 05:00:00+00,2017/12/25 05:00:00+00,Missouri,United States,39.4248,-93.133,201.8,1,
-9126462.77418696,4560555.66603057,90420,50bf8621-e18b-42a6-89f5-db556359a5b8,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00465353,"LOGAN, WV US",1901/11/01 05:00:00+00,2021/03/15 04:00:00+00,West Virginia,United States,37.8663,-81.98441,204.8,1,
-10497951.1834124,4463835.04773483,90467,f1e49338-2971-4f77-b2ae-eaa769a96ce5,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00231356,"CARTHAGE 5 S, MO US",1893/03/01 05:00:00+00,2013/11/21 05:00:00+00,Missouri,United States,37.1772,-94.3047,298.1,1,
-9620965.10299394,5179647.22285051,90690,8cdf033a-d830-4ff6-a831-43671a34f99e,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00200710,"BENTON HARBOR AIRPORT, MI US",1893/01/01 05:00:00+00,2021/01/31 05:00:00+00,Michigan,United States,42.1245,-86.4266,190.5,1,
-9360110.14021806,4459686.3756504,90865,7cf275d3-2cb3-472f-ab07-aa0e1e40db94,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00154893,"LONDON, KY US",1914/02/20 05:00:00+00,2014/06/12 04:00:00+00,Kentucky,United States,37.1475,-84.0833,390.8,1,
-10318635.5212528,4535024.76409603,90972,818806a1-1dc1-4570-accb-fb94b3e6cee8,2021/03/19 16:54:24.195+00,ncei_noaa,2021/03/19 16:54:24.195+00,ncei_noaa,GHCND:USC00234825,"LEBANON 2 W, MO US",1893/01/01 05:00:00+00,2020/11/30 05:00:00+00,Missouri,United States,37.68502,-92.69388,379.8,1,
-9768795.16037759,4982008.44098586,91819,cbddd9a2-b82c-4dd2-a3c5-1e2250f13526,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00119021,"WATSEKA 2 NW, IL US",1893/01/01 05:00:00+00,2020/07/17 04:00:00+00,Illinois,United States,40.79403,-87.75458,189,1,
-10089787.1384698,5004129.39477579,93458,95f799e9-3550-45f6-bad0-950a629a31ec,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00115768,"MONMOUTH, IL US",1893/02/01 05:00:00+00,2021/02/28 05:00:00+00,Illinois,United States,40.9443,-90.6381,219.5,1,
-10645382.717019,5325116.82559178,93678,476fe3cb-b396-4d3c-ae7c-4d1c1c652582,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00136800,"PRIMGHAR, IA US",1895/04/01 05:00:00+00,2021/03/16 04:00:00+00,Iowa,United States,43.0863,-95.6291,463.3,1,
-9018362.64306743,5057762.70040511,93773,20d400a7-3b27-47b5-831b-373e5bc3b784,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00333780,"HIRAM, OH US",1893/06/01 05:00:00+00,2021/01/31 05:00:00+00,Ohio,United States,41.30722,-81.01333,374.9,1,
-9866958.91374891,4994319.14354236,94035,da6a7e2e-6417-4f39-a291-dffdaebe51ae,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00116910,"PONTIAC, IL US",1903/01/01 05:00:00+00,2017/05/30 04:00:00+00,Illinois,United States,40.8777,-88.6364,198.1,1,
-9436909.45691634,5198413.37964681,94614,6fccb633-1173-4bb1-851e-4c7ddb69c449,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00200094,"ALBION, MI US",1888/02/01 05:00:00+00,2020/12/28 05:00:00+00,Michigan,United States,42.24941,-84.7732,285,1,
-9413098.21783566,4670363.33586701,94653,519bbd25-c0c5-489c-9d8c-60d7319c3889,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00158714,"WILLIAMSTOWN, KY US",1902/05/22 05:00:00+00,2016/01/21 05:00:00+00,Kentucky,United States,38.6409,-84.5593,295.4,1,
-10607422.7706585,4490479.90690077,95107,f3a21392-6027-4604-9f8c-f6bdb54c1b1e,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00146242,"PARSONS 2 NW, KS US",1925/01/01 05:00:00+00,2021/03/15 04:00:00+00,Kansas,United States,37.36767,-95.2881,277.4,1,
-9620653.40841972,4434187.56399747,95199,5830c61e-42cf-4696-8fbc-32b104d24f0a,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USW00093808,"BOWLING GREEN WARREN CO AIRPORT, KY US",1893/01/01 05:00:00+00,2021/03/16 04:00:00+00,Kentucky,United States,36.9647,-86.4238,160.9,1,
-9997102.53043533,5525683.72907558,95217,1be7fa52-0bae-406d-a52c-fd5e12bb7084,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00479335,"WISCONSIN RAPIDS, WI US",1903/02/01 05:00:00+00,2013/05/17 04:00:00+00,Wisconsin,United States,44.388,-89.8055,314.9,1,
-9390745.26408437,4676978.44737688,95707,99667225-5243-4a10-9731-5caef15fc380,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00152775,"FALMOUTH, KY US",1887/09/01 05:00:00+00,2018/12/15 05:00:00+00,Kentucky,United States,38.6873,-84.3585,249.6,1,
-10513903.2664431,4359411.58824629,95850,91a704f5-e9cf-43d6-bb7d-e504e3ed3682,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00032930,"GRAVETTE, AR US",1898/04/01 05:00:00+00,2021/01/31 05:00:00+00,Arkansas,United States,36.4261,-94.448,384,1,
-10648844.7531827,5339272.54690686,95963,27bbed60-ec4e-420e-a9d8-501adbe41155,2021/03/19 16:54:52.413+00,ncei_noaa,2021/03/19 16:54:52.413+00,ncei_noaa,GHCND:USC00137386,"SANBORN, IA US",1914/04/01 05:00:00+00,2021/03/15 04:00:00+00,Iowa,United States,43.1791,-95.6602,472.7,1,
-9813881.78053868,4911545.98035973,96255,d66a04b1-13c8-46f7-b96c-e820aeca96d2,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USW00014806,"RANTOUL, IL US",1893/01/01 05:00:00+00,2021/03/13 05:00:00+00,Illinois,United States,40.3131,-88.1596,230.1,1,
-9582994.02468435,4666772.44068089,96486,42f540ec-ad80-4303-bcc4-761b2134d389,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00127755,"SALEM, IN US",1897/01/01 05:00:00+00,2012/01/28 05:00:00+00,Indiana,United States,38.6157,-86.0855,239.3,1,
-9118775.05015278,4654242.68893012,96526,b74fe2c4-edc3-480b-b51a-a27170e67624,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00469683,"WINFIELD LOCKS, WV US",1938/01/01 05:00:00+00,2021/02/28 05:00:00+00,West Virginia,United States,38.5277,-81.91535,189.3,1,
-9952541.33827078,4702338.09089822,96589,457d3a48-ca7d-42f1-9ae4-78ad5a653b08,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00113693,"GREENVILLE, IL US",1893/01/01 05:00:00+00,2019/11/30 05:00:00+00,Illinois,United States,38.8649,-89.4052,164.9,1,
-10062035.189415,5362551.11586544,96740,6ebd9856-210d-498b-bc71-88b7ed96346a,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00477158,"RICHLAND CENTER, WI US",1908/01/01 05:00:00+00,2015/11/15 05:00:00+00,Wisconsin,United States,43.3314,-90.3888,221.9,1,
-9771346.60310657,5121694.20740107,97386,566b7894-3996-43cd-a982-e9eaa4cb1fb3,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1928/02/29 05:00:00+00,2021/03/16 04:00:00+00,Illinois,United States,41.7372,-87.7775,189,1,
-9271057.88716816,4987788.87258451,98120,ede44e21-8fb7-467e-bca1-1c98161ec45d,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00338534,"UPPER SANDUSKY, OH US",1893/06/01 05:00:00+00,2013/09/30 04:00:00+00,Ohio,United States,40.83333,-83.28333,260.3,1,
-10707721.6318633,4963215.54163533,98257,acb1dd08-8039-40bc-9c69-f46d82bb513c,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00258395,"SYRACUSE, NE US",1893/01/01 05:00:00+00,2021/03/11 05:00:00+00,Nebraska,United States,40.6661,-96.1891,335.3,1,
-10066365.5176069,4868340.30431435,98696,d14c207a-02b1-4e48-9554-fcb769dd68b5,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00110492,"BEARDSTOWN, IL US",1896/01/01 05:00:00+00,2014/08/31 04:00:00+00,Illinois,United States,40.0165,-90.4277,136.2,1,
-10655279.0197506,5247308.11185475,98742,74290c77-b172-4161-bd5c-80290166b66e,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00138693,"WASHTA, IA US",1897/05/01 05:00:00+00,2019/04/22 04:00:00+00,Iowa,United States,42.5737,-95.718,350.5,1,
-10393930.9116305,4968767.53430439,99157,2f9049eb-50f8-44eb-8c8f-c8cd0dd5f02e,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00130149,"ALLERTON, IA US",1902/06/01 05:00:00+00,2021/03/16 04:00:00+00,Iowa,United States,40.70392,-93.37027,332.2,1,
-10640005.9856137,4345088.09473254,99614,faa1dae0-6c20-46ba-8ab5-e4063c5818af,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00341828,"CLAREMORE 2 ENE, OK US",1900/04/20 05:00:00+00,2020/06/18 04:00:00+00,Oklahoma,United States,36.3225,-95.5808,179.2,1,
-10611497.0640216,5380458.53244728,99691,118e1c0b-525f-4c3b-9e87-ff65b2f66c02,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00134561,"LAKE PARK, IA US",1912/08/01 05:00:00+00,2021/01/31 05:00:00+00,Iowa,United States,43.4483,-95.3247,446.5,1,
-10199878.7752796,4458641.78177936,99947,655ef14b-564e-44ad-b7c1-c133c6cae6be,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00238184,"SUMMERSVILLE 3 SE, MO US",1940/04/03 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,37.14002,-91.62707,376.7,1,
-10500856.6221221,4902134.1907392,99948,0f8c1d5c-7772-4547-ad0c-33fd1e8a1fcb,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00230051,"ALBANY, MO US",1905/01/01 05:00:00+00,2020/12/31 05:00:00+00,Missouri,United States,40.2486,-94.3308,266.7,1,
-10290707.6874026,5241867.72104515,100025,980a65d7-5344-4e4a-a480-b8c7dd4fe007,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00131300,"CEDAR FALLS, IA US",1893/01/01 05:00:00+00,2020/11/19 05:00:00+00,Iowa,United States,42.5377,-92.443,232.6,1,
-10328066.5085128,5142721.9182967,100170,e19a6607-1eb1-4ef2-afa6-85fcebfd5c9d,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00133239,"GILMAN, IA US",1899/04/01 05:00:00+00,2018/04/18 04:00:00+00,Iowa,United States,41.878,-92.7786,312.4,1,
-10364613.8105352,4532473.42332718,100240,51730794-d845-4a95-b648-b89b00bb9aa7,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00231087,"BUFFALO 2 N, MO US",1931/03/01 05:00:00+00,2021/02/28 05:00:00+00,Missouri,United States,37.66688,-93.10691,326.4,1,
-9386348.14419803,4801283.12169339,100299,ef138d80-c5c1-4685-b3e8-3ae39fdd16fc,2021/03/19 16:55:18.443+00,ncei_noaa,2021/03/19 16:55:18.443+00,ncei_noaa,GHCND:USC00332928,"FRANKLIN, OH US",1923/07/01 04:00:00+00,2021/03/16 04:00:00+00,Ohio,United States,39.5536,-84.319,207,1,
